Date,Match Time,Team 1,Team 2,Team 1 Odds,Team 2 Odds,Team 1 line,Team 2 line
2024-08-11,1:37 PM EDT,ATH,TOR,-105,-125,4.5,4.5
2024-08-11,1:40 PM EDT,BAL,TB,+100,-130,4.5,4.5
2024-08-11,1:40 PM EDT,SD,MIA,+100,-130,4,4
2024-08-11,2:10 PM EDT,CIN,MIL,-105,-125,4.5,4.5
2024-08-11,2:10 PM EDT,CLE,MIN,+100,-130,4.5,4.5
2024-08-11,3:10 PM EDT,ATL,COL,-115,-115,5.5,5.5
2024-08-11,4:05 PM EDT,DET,SF,-130,+100,4,4
2024-08-11,4:10 PM EDT,PHI,AZ,-125,-105,4.5,4.5
2024-08-11,4:10 PM EDT,PIT,LAD,-105,-125,4.5,4.5
2024-08-11,7:10 PM EDT,NYM,SEA,-161,+125,1.5,1.5
2024-08-12,6:40 PM EDT,STL,CIN,-120,-110,2.5,2.5
2024-08-12,6:40 PM EDT,CHC,CLE,-120,-110,2.5,2.5
2024-08-12,6:50 PM EDT,HOU,TB,+115,-145,4.5,4.5
2024-08-12,7:10 PM EDT,TEX,BOS,+100,-130,5,5
2024-08-12,7:40 PM EDT,KC,MIN,+100,-130,4.5,4.5
2024-08-12,8:10 PM EDT,LAD,MIL,+105,-135,4.5,4.5
2024-08-12,8:10 PM EDT,NYY,CHW,-130,+100,4.5,4.5
2024-08-12,9:38 PM EDT,TOR,LAA,+100,-130,5,5
2024-08-12,9:40 PM EDT,COL,AZ,-135,+105,4.5,4.5
2024-08-12,9:40 PM EDT,PIT,SD,-115,-115,4.5,4.5
2024-08-12,9:45 PM EDT,ATL,SF,-130,+100,3,3
2024-08-13,6:35 PM EDT,WAS,BAL,-105,-125,5,5
2024-08-13,6:40 PM EDT,STL,CIN,-125,-105,4.5,4.5
2024-08-13,6:40 PM EDT,SEA,DET,+100,-130,3.5,3.5
2024-08-13,6:40 PM EDT,MIA,PHI,-130,+100,5,5
2024-08-13,6:40 PM EDT,CHC,CLE,-125,-105,4.5,4.5
2024-08-13,6:50 PM EDT,HOU,TB,-130,+100,4,4
2024-08-13,7:10 PM EDT,TEX,BOS,+100,-130,5.5,5.5
2024-08-13,7:10 PM EDT,ATH,NYM,-130,+100,4.5,4.5
2024-08-13,7:40 PM EDT,KC,MIN,-115,-115,4.5,4.5
2024-08-13,8:10 PM EDT,NYY,CHW,-105,-125,5,5
2024-08-13,8:10 PM EDT,LAD,MIL,-130,+100,4.5,4.5
2024-08-13,9:38 PM EDT,TOR,LAA,-125,-105,4.5,4.5
2024-08-13,9:40 PM EDT,PIT,SD,-130,+100,4,4
2024-08-13,9:40 PM EDT,COL,AZ,-125,-105,4.5,4.5
2024-08-13,9:45 PM EDT,ATL,SF,+100,-130,4.5,4.5
2024-08-14,1:10 PM EDT,KC,MIN,-135,+105,3.5,3.5
2024-08-14,3:40 PM EDT,COL,AZ,-110,-120,7.5,7.5
2024-08-14,4:10 PM EDT,PIT,SD,-105,-125,8.5,8.5
2024-08-14,6:10 PM EDT,TEX,BOS,-110,-120,5.5,5.5
2024-08-14,6:35 PM EDT,WAS,BAL,-130,+100,4.5,4.5
2024-08-14,6:40 PM EDT,MIA,PHI,+105,-135,5.5,5.5
2024-08-14,6:40 PM EDT,STL,CIN,-105,-125,4.5,4.5
2024-08-14,6:40 PM EDT,SEA,DET,-105,-125,4.5,4.5
2024-08-14,6:40 PM EDT,CHC,CLE,-141,+110,3.5,3.5
2024-08-14,6:50 PM EDT,HOU,TB,-130,+100,4,4
2024-08-14,7:10 PM EDT,ATH,NYM,-115,-115,4.5,4.5
2024-08-14,8:10 PM EDT,LAD,MIL,+100,-130,5,5
2024-08-14,8:10 PM EDT,NYY,CHW,-130,+100,5,5
2024-08-14,9:38 PM EDT,TOR,LAA,+115,-145,4.5,4.5
2024-08-14,9:45 PM EDT,ATL,SF,-135,+105,8.5,8.5
2024-08-15,1:10 PM EDT,ATH,NYM,+105,-135,11.5,11.5
2024-08-15,1:10 PM EDT,SEA,DET,-169,+135,1.5,1.5
2024-08-15,2:10 PM EDT,LAD,MIL,-110,-120,7.5,7.5
2024-08-15,3:45 PM EDT,ATL,SF,-130,+100,3.5,3.5
2024-08-15,6:35 PM EDT,BOS,BAL,+105,-135,2.5,2.5
2024-08-15,6:40 PM EDT,WAS,PHI,+125,-161,5.5,5.5
2024-08-15,8:05 PM EDT,MIN,TEX,-141,+110,4.5,4.5
2024-08-16,2:20 PM EDT,TOR,CHC,-130,+100,3.5,3.5
2024-08-16,6:40 PM EDT,WAS,PHI,-130,+100,5,5
2024-08-16,6:40 PM EDT,KC,CIN,-130,+100,5,5
2024-08-16,6:40 PM EDT,NYY,DET,-130,+100,4,4
2024-08-16,6:40 PM EDT,SEA,PIT,-130,+100,3,3
2024-08-16,6:50 PM EDT,AZ,TB,+100,-130,4.5,4.5
2024-08-16,7:05 PM EDT,BOS,BAL,-125,-105,4.5,4.5
2024-08-16,7:10 PM EDT,MIA,NYM,-125,-105,4.5,4.5
2024-08-16,8:05 PM EDT,MIN,TEX,-125,-105,4.5,4.5
2024-08-16,8:10 PM EDT,CLE,MIL,+100,-130,4.5,4.5
2024-08-16,8:10 PM EDT,CHW,HOU,-125,-105,4,4
2024-08-16,8:15 PM EDT,LAD,STL,+100,-130,5.5,5.5
2024-08-16,8:40 PM EDT,SD,COL,-115,-115,6,6
2024-08-16,9:38 PM EDT,ATL,LAA,-130,+100,4,4
2024-08-17,1:05 PM EDT,SEA,PIT,+145,-179,3.5,3.5
2024-08-17,1:10 PM EDT,NYY,DET,-130,+100,5.5,5.5
2024-08-17,2:20 PM EDT,TOR,CHC,-110,-120,3.5,3.5
2024-08-17,4:10 PM EDT,AZ,TB,-120,-110,3.5,3.5
2024-08-17,4:10 PM EDT,MIA,NYM,+105,-135,4.5,4.5
2024-08-17,6:05 PM EDT,WAS,PHI,-105,-125,2.5,2.5
2024-08-17,6:40 PM EDT,KC,CIN,-105,-125,6.5,6.5
2024-08-17,7:05 PM EDT,MIN,TEX,+100,-130,4.5,4.5
2024-08-17,7:07 PM EDT,SF,OAK,-130,+100,4,4
2024-08-17,7:10 PM EDT,CHW,HOU,-115,-115,4.5,4.5
2024-08-17,7:15 PM EDT,LAD,STL,-115,-115,5,5
2024-08-17,7:15 PM EDT,CLE,MIL,-105,-125,4,4
2024-08-17,8:10 PM EDT,SD,COL,+100,-130,5.5,5.5
2024-08-17,8:20 PM EDT,BOS,BAL,-115,-115,5,5
2024-08-17,9:38 PM EDT,ATL,LAA,+135,-169,6.5,6.5
2024-08-18,12:05 PM EDT,MIA,NYM,-105,-125,2.5,2.5
2024-08-18,1:35 PM EDT,WAS,PHI,-105,-125,5.5,5.5
2024-08-18,1:35 PM EDT,SEA,PIT,-105,-125,4.5,4.5
2024-08-18,1:35 PM EDT,BOS,BAL,-105,-125,5.5,5.5
2024-08-18,1:40 PM EDT,AZ,TB,-115,-115,4,4
2024-08-18,1:40 PM EDT,KC,CIN,-105,-125,5,5
2024-08-18,2:10 PM EDT,CLE,MIL,-125,-105,4.5,4.5
2024-08-18,2:10 PM EDT,CHW,HOU,-110,-120,4.5,4.5
2024-08-18,2:15 PM EDT,LAD,STL,-115,-115,4,4
2024-08-18,2:20 PM EDT,TOR,CHC,-130,+100,3.5,3.5
2024-08-18,2:35 PM EDT,MIN,TEX,-125,-105,4,4
2024-08-18,3:10 PM EDT,SD,COL,-105,-125,6,6
2024-08-18,4:07 PM EDT,ATL,LAA,-105,-125,5,5
2024-08-18,4:07 PM EDT,SF,ATH,-130,+100,3.5,3.5
2024-08-18,7:10 PM EDT,NYY,DET,+160,-200,1.5,1.5
2024-08-19,6:40 PM EDT,AZ,MIA,-141,+110,5.5,5.5
2024-08-19,7:07 PM EDT,CIN,TOR,-120,-110,4.5,4.5
2024-08-19,7:10 PM EDT,BAL,NYM,-110,-120,5.5,5.5
2024-08-19,8:05 PM EDT,PIT,TEX,-145,+115,4.5,4.5
2024-08-19,8:10 PM EDT,BOS,HOU,-105,-125,4.5,4.5
2024-08-19,8:10 PM EDT,LAA,KC,-130,+100,4.5,4.5
2024-08-19,9:40 PM EDT,TB,ATH,+100,-130,4,4
2024-08-19,9:40 PM EDT,MIN,SD,+100,-130,4,4
2024-08-19,9:45 PM EDT,CHW,SF,-105,-125,4.5,4.5
2024-08-19,10:10 PM EDT,SEA,LAD,+100,-130,4.5,4.5
2024-08-20,6:40 PM EDT,AZ,MIA,+100,-130,4.5,4.5
2024-08-20,6:45 PM EDT,COL,WAS,-130,+100,4,4
2024-08-20,7:05 PM EDT,CLE,NYY,-105,-125,4.5,4.5
2024-08-20,7:07 PM EDT,CIN,TOR,-115,-115,4.5,4.5
2024-08-20,7:10 PM EDT,BAL,NYM,-125,-105,4.5,4.5
2024-08-20,7:20 PM EDT,PHI,ATL,-110,-120,4.5,4.5
2024-08-20,7:45 PM EDT,MIL,STL,-130,+100,4,4
2024-08-20,8:05 PM EDT,DET,CHC,-125,-105,4,4
2024-08-20,8:05 PM EDT,PIT,TEX,+100,-130,4.5,4.5
2024-08-20,8:10 PM EDT,LAA,KC,-130,+100,4,4
2024-08-20,8:10 PM EDT,BOS,HOU,-120,-110,4.5,4.5
2024-08-20,9:40 PM EDT,TB,ATH,-130,+100,4,4
2024-08-20,9:40 PM EDT,MIN,SD,-130,+100,4,4
2024-08-20,9:45 PM EDT,CHW,SF,-105,-125,4,4
2024-08-20,10:10 PM EDT,SEA,LAD,-120,-110,4.5,4.5
2024-08-21,1:10 PM EDT,BAL,NYM,-110,-120,2.5,2.5
2024-08-21,2:10 PM EDT,BOS,HOU,-125,-105,5.5,5.5
2024-08-21,2:35 PM EDT,PIT,TEX,-115,-115,4.5,4.5
2024-08-21,3:45 PM EDT,CHW,SF,-135,+105,3,3
2024-08-21,6:40 PM EDT,MIN,SD,+105,-135,3.5,3.5
2024-08-21,6:40 PM EDT,AZ,MIA,+105,-135,6.5,6.5
2024-08-21,6:45 PM EDT,COL,WAS,-141,+110,2.5,2.5
2024-08-21,7:05 PM EDT,CLE,NYY,-120,-110,4.5,4.5
2024-08-21,7:07 PM EDT,CIN,TOR,+110,-141,4.5,4.5
2024-08-21,7:20 PM EDT,PHI,ATL,-120,-110,4,4
2024-08-21,7:45 PM EDT,MIL,STL,-105,-125,4,4
2024-08-21,8:05 PM EDT,DET,CHC,-130,+100,4,4
2024-08-21,8:10 PM EDT,LAA,KC,-125,-105,5,5
2024-08-21,9:40 PM EDT,TB,ATH,-105,-125,4,4
2024-08-21,10:10 PM EDT,SEA,LAD,-110,-120,3.5,3.5
2024-08-22,1:05 PM EDT,COL,WAS,+120,-149,3.5,3.5
2024-08-22,1:05 PM EDT,CLE,NYY,-105,-125,1.5,1.5
2024-08-22,2:15 PM EDT,MIL,STL,+145,-179,2.5,2.5
2024-08-22,2:20 PM EDT,DET,CHC,+115,-145,3.5,3.5
2024-08-22,3:37 PM EDT,TB,OAK,-130,+100,3.5,3.5
2024-08-22,6:40 PM EDT,CIN,PIT,+160,-200,1.5,1.5
2024-08-22,7:07 PM EDT,LAA,TOR,-105,-125,4.5,4.5
2024-08-22,7:08 PM EDT,PHI,ATL,-141,+110,3.5,3.5
2024-08-22,7:08 PM EDT,HOU,BAL,-120,-110,2.5,2.5
2024-08-22,9:40 PM EDT,NYM,SD,-149,+120,3.5,3.5
2024-08-23,6:40 PM EDT,CIN,PIT,-115,-115,4.5,4.5
2024-08-23,7:05 PM EDT,COL,NYY,+100,-130,4.5,4.5
2024-08-23,7:05 PM EDT,HOU,BAL,-125,-105,4.5,4.5
2024-08-23,7:07 PM EDT,LAA,TOR,-115,-115,4.5,4.5
2024-08-23,7:10 PM EDT,CHC,MIA,-115,-115,4.5,4.5
2024-08-23,7:10 PM EDT,AZ,BOS,-105,-125,5,5
2024-08-23,7:10 PM EDT,TEX,CLE,-130,+100,3.5,3.5
2024-08-23,7:20 PM EDT,WAS,ATL,-105,-125,4,4
2024-08-23,8:10 PM EDT,DET,CHW,-115,-115,4.5,4.5
2024-08-23,8:10 PM EDT,STL,MIN,-125,-105,4.5,4.5
2024-08-23,8:10 PM EDT,PHI,KC,-125,-105,5,5
2024-08-23,9:40 PM EDT,MIL,ATH,-115,-115,4,4
2024-08-23,9:40 PM EDT,NYM,SD,-105,-125,4.5,4.5
2024-08-23,10:10 PM EDT,TB,LAD,+100,-130,5,5
2024-08-23,10:10 PM EDT,SF,SEA,-105,-125,4,4
2024-08-24,2:05 PM EDT,COL,NYY,-115,-115,8.5,8.5
2024-08-24,3:07 PM EDT,LAA,TOR,-110,-120,4.5,4.5
2024-08-24,4:05 PM EDT,HOU,BAL,-130,+100,4,4
2024-08-24,4:07 PM EDT,MIL,ATH,-130,+100,4,4
2024-08-24,4:10 PM EDT,CHC,MIA,-125,-105,4,4
2024-08-24,4:10 PM EDT,SF,SEA,-130,+100,3,3
2024-08-24,4:10 PM EDT,AZ,BOS,-105,-125,5,5
2024-08-24,6:40 PM EDT,CIN,PIT,-141,+110,8.5,8.5
2024-08-24,7:10 PM EDT,STL,MIN,+110,-141,3.5,3.5
2024-08-24,7:10 PM EDT,PHI,KC,-105,-125,4.5,4.5
2024-08-24,7:10 PM EDT,DET,CHW,-125,-105,4.5,4.5
2024-08-24,7:10 PM EDT,TEX,CLE,-110,-120,4.5,4.5
2024-08-24,7:20 PM EDT,WAS,ATL,+100,-130,4.5,4.5
2024-08-24,8:40 PM EDT,NYM,SD,-105,-125,4,4
2024-08-24,9:10 PM EDT,TB,LAD,+105,-135,5.5,5.5
2024-08-25,12:05 PM EDT,WAS,ATL,+115,-145,4.5,4.5
2024-08-25,1:35 PM EDT,CIN,PIT,-115,-115,4.5,4.5
2024-08-25,1:35 PM EDT,AZ,BOS,+100,-130,5.5,5.5
2024-08-25,1:35 PM EDT,COL,NYY,-105,-125,6.5,6.5
2024-08-25,1:37 PM EDT,LAA,TOR,-110,-120,3.5,3.5
2024-08-25,1:40 PM EDT,TEX,CLE,-115,-115,4.5,4.5
2024-08-25,1:40 PM EDT,CHC,MIA,-120,-110,6.5,6.5
2024-08-25,2:10 PM EDT,STL,MIN,-125,-105,4.5,4.5
2024-08-25,2:10 PM EDT,DET,CHW,-105,-125,5,5
2024-08-25,2:10 PM EDT,PHI,KC,-105,-125,5.5,5.5
2024-08-25,4:07 PM EDT,MIL,ATH,-105,-125,4.5,4.5
2024-08-25,4:10 PM EDT,TB,LAD,+100,-130,5,5
2024-08-25,4:10 PM EDT,SF,SEA,-141,+110,3.5,3.5
2024-08-25,4:10 PM EDT,NYM,SD,-115,-115,2.5,2.5
2024-08-25,7:10 PM EDT,HOU,BAL,+135,-169,4.5,4.5
2024-08-27,6:40 PM EDT,LAA,DET,-130,+100,5,5
2024-08-27,6:40 PM EDT,HOU,PHI,-120,-110,4.5,4.5
2024-08-27,6:40 PM EDT,ATH,CIN,-135,+105,5,5
2024-08-27,6:40 PM EDT,KC,CLE,-115,-115,5,5
2024-08-27,6:40 PM EDT,CHC,PIT,+100,-130,4,4
2024-08-27,6:45 PM EDT,NYY,WAS,+100,-130,5,5
2024-08-27,7:10 PM EDT,TOR,BOS,-115,-115,5,5
2024-08-27,7:40 PM EDT,ATL,MIN,-105,-125,4.5,4.5
2024-08-27,7:45 PM EDT,SD,STL,-130,+100,4,4
2024-08-27,8:10 PM EDT,SF,MIL,-130,+100,4,4
2024-08-27,8:40 PM EDT,MIA,COL,-115,-115,6,6
2024-08-27,9:40 PM EDT,TB,SEA,+105,-125,3.5,3.5
2024-08-27,9:40 PM EDT,NYM,AZ,-105,-125,4.5,4.5
2024-08-27,10:10 PM EDT,BAL,LAD,-130,+100,4.5,4.5
2024-08-28,12:35 PM EDT,CHC,PIT,+145,-179,10.5,10.5
2024-08-28,1:10 PM EDT,KC,CLE,+115,-145,5.5,5.5
2024-08-28,4:05 PM EDT,HOU,PHI,-145,+115,5.5,5.5
2024-08-28,4:10 PM EDT,TB,SEA,-141,+110,2.5,2.5
2024-08-28,5:10 PM EDT,TEX,CHW,-125,-105,4,4
2024-08-28,6:40 PM EDT,ATH,CIN,-141,+110,3.5,3.5
2024-08-28,6:45 PM EDT,NYY,WAS,-105,-125,6.5,6.5
2024-08-28,7:10 PM EDT,TOR,BOS,-130,+100,4.5,4.5
2024-08-28,7:40 PM EDT,ATL,MIN,-141,+110,1.5,1.5
2024-08-28,7:45 PM EDT,SD,STL,+110,-141,3.5,3.5
2024-08-28,8:10 PM EDT,SF,MIL,+135,-169,1.5,1.5
2024-08-28,8:20 PM EDT,TEX,CHW,+115,-145,4.5,4.5
2024-08-28,8:30 PM EDT,LAA,DET,-130,+100,4.5,4.5
2024-08-28,8:40 PM EDT,MIA,COL,+145,-179,6.5,6.5
2024-08-28,9:40 PM EDT,NYM,AZ,+145,-179,4.5,4.5
2024-08-28,10:10 PM EDT,BAL,LAD,-189,+150,8.5,8.5
2024-08-29,1:10 PM EDT,LAA,DET,+100,-130,5,5
2024-08-29,2:10 PM EDT,SF,MIL,-115,-115,4.5,4.5
2024-08-29,2:10 PM EDT,TEX,CHW,-125,-105,4.5,4.5
2024-08-29,2:15 PM EDT,SD,STL,-105,-125,4,4
2024-08-29,3:10 PM EDT,MIA,COL,-125,-105,6,6
2024-08-29,3:40 PM EDT,NYM,AZ,-115,-105,4.5,4.5
2024-08-29,5:10 PM EDT,ATH,CIN,-125,-105,5.5,5.5
2024-08-29,6:40 PM EDT,ATL,PHI,-105,-125,4.5,4.5
2024-08-29,7:10 PM EDT,TOR,BOS,+100,-130,4.5,4.5
2024-08-29,8:10 PM EDT,KC,HOU,-130,+100,4,4
2024-08-29,10:10 PM EDT,BAL,LAD,+100,-130,2.5,2.5
2024-08-30,12:40 PM EDT,MIL,CIN,+115,-145,7.5,7.5
2024-08-30,6:40 PM EDT,MIL,CIN,-105,-125,5.5,5.5
2024-08-30,6:40 PM EDT,BOS,DET,-105,-125,5,5
2024-08-30,6:40 PM EDT,ATL,PHI,+100,-130,4.5,4.5
2024-08-30,6:45 PM EDT,CHC,WAS,+100,-130,4.5,4.5
2024-08-30,6:50 PM EDT,SD,TB,+115,-145,13.5,13.5
2024-08-30,7:05 PM EDT,STL,NYY,-130,+100,4.5,4.5
2024-08-30,7:10 PM EDT,PIT,CLE,-115,-115,5,5
2024-08-30,8:05 PM EDT,ATH,TEX,+125,-161,6.5,6.5
2024-08-30,8:10 PM EDT,TOR,MIN,+100,-130,1.5,1.5
2024-08-30,8:10 PM EDT,KC,HOU,+145,-179,2.5,2.5
2024-08-30,8:10 PM EDT,NYM,CHW,-120,-110,6.5,6.5
2024-08-30,8:40 PM EDT,BAL,COL,+115,-145,5.5,5.5
2024-08-30,9:38 PM EDT,SEA,LAA,-110,-120,8.5,8.5
2024-08-30,9:40 PM EDT,LAD,AZ,+120,-149,11.5,11.5
2024-08-30,10:15 PM EDT,MIA,SF,-105,-125,1.5,1.5
2024-08-31,1:05 PM EDT,STL,NYY,+105,-135,4.5,4.5
2024-08-31,4:05 PM EDT,CHC,WAS,-115,-115,5,5
2024-08-31,4:10 PM EDT,SD,TB,+100,-130,4.5,4.5
2024-08-31,6:10 PM EDT,BOS,DET,+100,-130,4,4
2024-08-31,6:10 PM EDT,PIT,CLE,-125,-105,4.5,4.5
2024-08-31,7:05 PM EDT,ATH,TEX,-125,-105,4.5,4.5
2024-08-31,7:10 PM EDT,TOR,MIN,-130,+100,4.5,4.5
2024-08-31,7:10 PM EDT,KC,HOU,+100,-130,4,4
2024-08-31,7:10 PM EDT,NYM,CHW,-130,+100,4.5,4.5
2024-08-31,7:15 PM EDT,MIL,CIN,+100,-130,5,5
2024-08-31,7:15 PM EDT,ATL,PHI,-105,-125,4,4
2024-08-31,8:10 PM EDT,LAD,AZ,-130,+100,5,5
2024-08-31,8:10 PM EDT,BAL,COL,-141,+110,5.5,5.5
2024-08-31,9:05 PM EDT,MIA,SF,+145,-179,3.5,3.5
2024-08-31,9:38 PM EDT,SEA,LAA,+110,-141,3.5,3.5
2024-09-01,12:10 PM EDT,MIL,CIN,-105,-125,5.5,5.5
2024-09-01,1:35 PM EDT,STL,NYY,-130,+100,5,5
2024-09-01,1:35 PM EDT,CHC,WAS,+100,-130,5,5
2024-09-01,1:40 PM EDT,BOS,DET,-130,+100,5,5
2024-09-01,1:40 PM EDT,PIT,CLE,+100,-130,4.5,4.5
2024-09-01,1:40 PM EDT,SD,TB,-105,-125,3.5,3.5
2024-09-01,2:10 PM EDT,KC,HOU,-125,-105,4.5,4.5
2024-09-01,2:10 PM EDT,TOR,MIN,-115,-115,4.5,4.5
2024-09-01,2:10 PM EDT,NYM,CHW,+100,-130,4,4
2024-09-01,2:35 PM EDT,ATH,TEX,-115,-115,5,5
2024-09-01,3:10 PM EDT,BAL,COL,+100,-130,6,6
2024-09-01,4:05 PM EDT,MIA,SF,-135,+105,3.5,3.5
2024-09-01,4:07 PM EDT,SEA,LAA,-125,-105,4.5,4.5
2024-09-01,4:10 PM EDT,LAD,AZ,-115,-105,5,5
2024-09-01,7:10 PM EDT,ATL,PHI,+100,-130,4.5,4.5
2024-09-02,2:10 PM EDT,STL,MIL,+105,-135,5.5,5.5
2024-09-02,3:05 PM EDT,CHW,BAL,+115,-145,7.5,7.5
2024-09-02,4:10 PM EDT,HOU,CIN,-135,+105,4.5,4.5
2024-09-02,4:10 PM EDT,CLE,KC,-115,-115,4.5,4.5
2024-09-02,4:10 PM EDT,LAD,AZ,-105,-125,4.5,4.5
2024-09-02,6:40 PM EDT,DET,SD,+100,-130,4.5,4.5
2024-09-02,6:50 PM EDT,MIN,TB,+100,-130,4.5,4.5
2024-09-02,7:07 PM EDT,SEA,ATH,-105,-115,4,4
2024-09-02,7:10 PM EDT,BOS,NYM,+100,-130,4.5,4.5
2024-09-02,7:40 PM EDT,PIT,CHC,+100,-130,4,4
2024-09-02,8:05 PM EDT,NYY,TEX,-125,-105,4.5,4.5
2024-09-03,6:35 PM EDT,CHW,BAL,-105,-125,5,5
2024-09-03,6:40 PM EDT,WAS,MIA,-105,-125,4.5,4.5
2024-09-03,6:50 PM EDT,MIN,TB,-105,-115,4,4
2024-09-03,7:07 PM EDT,PHI,TOR,-130,+100,4.5,4.5
2024-09-03,7:10 PM EDT,BOS,NYM,-125,-105,4,4
2024-09-03,7:20 PM EDT,COL,ATL,-105,-125,4,4
2024-09-03,7:40 PM EDT,STL,MIL,-110,-120,4.5,4.5
2024-09-03,7:40 PM EDT,CLE,KC,-125,-105,4,4
2024-09-03,7:40 PM EDT,PIT,CHC,-105,-125,4,4
2024-09-03,8:05 PM EDT,NYY,TEX,-120,-110,4.5,4.5
2024-09-03,9:38 PM EDT,LAD,LAA,+100,-130,5,5
2024-09-03,9:40 PM EDT,SEA,ATH,+100,-130,4.5,4.5
2024-09-03,9:45 PM EDT,AZ,SF,-115,-115,4,4
2024-09-04,3:07 PM EDT,PHI,TOR,-161,+125,5.5,5.5
2024-09-04,6:35 PM EDT,CHW,BAL,-125,+105,4.5,4.5
2024-09-04,6:40 PM EDT,WAS,MIA,-130,+100,4.5,4.5
2024-09-04,6:40 PM EDT,HOU,CIN,-125,-105,4.5,4.5
2024-09-04,6:50 PM EDT,MIN,TB,+100,-130,4.5,4.5
2024-09-04,7:10 PM EDT,BOS,NYM,+100,-130,4.5,4.5
2024-09-04,7:20 PM EDT,COL,ATL,-130,+100,4.5,4.5
2024-09-04,7:40 PM EDT,PIT,CHC,+100,-130,4.5,4.5
2024-09-04,7:40 PM EDT,STL,MIL,-130,+100,4,4
2024-09-04,7:40 PM EDT,CLE,KC,-125,-105,4.5,4.5
2024-09-04,8:05 PM EDT,NYY,TEX,-130,+100,4.5,4.5
2024-09-04,9:38 PM EDT,LAD,LAA,-115,-115,5.5,5.5
2024-09-04,9:40 PM EDT,DET,SD,-105,-125,4.5,4.5
2024-09-04,9:40 PM EDT,SEA,ATH,-115,-115,4,4
2024-09-04,9:45 PM EDT,AZ,SF,-115,-115,4,4
2024-09-05,1:10 PM EDT,MIN,TB,-125,-105,5.5,5.5
2024-09-05,1:10 PM EDT,HOU,CIN,-115,-115,2.5,2.5
2024-09-05,3:37 PM EDT,SEA,ATH,-141,+110,4.5,4.5
2024-09-05,3:45 PM EDT,AZ,SF,+100,-130,4.5,4.5
2024-09-05,6:40 PM EDT,WAS,PIT,+125,-161,10.5,10.5
2024-09-05,6:40 PM EDT,PHI,MIA,-130,+100,4.5,4.5
2024-09-05,7:20 PM EDT,COL,ATL,-115,-115,4.5,4.5
2024-09-05,8:05 PM EDT,LAA,TEX,-130,+100,4.5,4.5
2024-09-05,8:40 PM EDT,DET,SD,-130,+100,4.5,4.5
2024-09-06,2:20 PM EDT,NYY,CHC,+145,-179,4.5,4.5
2024-09-06,6:10 PM EDT,COL,MIL,-115,-115,2.5,2.5
2024-09-06,7:05 PM EDT,TB,BAL,-115,-115,4.5,4.5
2024-09-06,7:10 PM EDT,CIN,NYM,-130,+100,4,4
2024-09-06,7:10 PM EDT,PHI,MIA,+100,-130,4,4
2024-09-06,7:10 PM EDT,CHW,BOS,+100,-130,4.5,4.5
2024-09-06,7:20 PM EDT,TOR,ATL,-105,-125,4,4
2024-09-06,8:05 PM EDT,LAA,TEX,-105,-125,5,5
2024-09-06,8:10 PM EDT,AZ,HOU,-105,-125,4,4
2024-09-06,8:10 PM EDT,MIN,KC,+100,-130,4,4
2024-09-06,8:15 PM EDT,SEA,STL,-130,+100,3.5,3.5
2024-09-06,9:40 PM EDT,SF,SD,+100,-130,4.5,4.5
2024-09-06,9:40 PM EDT,DET,ATH,-115,-115,3.5,3.5
2024-09-06,10:10 PM EDT,CLE,LAD,-130,+100,4.5,4.5
2024-09-07,1:35 PM EDT,WAS,PIT,-141,+110,2.5,2.5
2024-09-07,2:20 PM EDT,NYY,CHC,-145,+115,1.5,1.5
2024-09-07,4:05 PM EDT,TB,BAL,-130,+100,3.5,3.5
2024-09-07,4:07 PM EDT,DET,ATH,-130,+100,4,4
2024-09-07,4:10 PM EDT,PHI,MIA,-120,-110,4.5,4.5
2024-09-07,4:10 PM EDT,CIN,NYM,-120,-110,4.5,4.5
2024-09-07,4:10 PM EDT,AZ,HOU,+100,-130,4.5,4.5
2024-09-07,6:40 PM EDT,WAS,PIT,-125,-105,4,4
2024-09-07,7:05 PM EDT,LAA,TEX,-130,+100,4.5,4.5
2024-09-07,7:10 PM EDT,COL,MIL,-115,-115,4.5,4.5
2024-09-07,7:15 PM EDT,CHW,BOS,+100,-130,4.5,4.5
2024-09-07,7:15 PM EDT,SEA,STL,-130,+100,3.5,3.5
2024-09-07,7:15 PM EDT,MIN,KC,-125,-105,4,4
2024-09-07,7:20 PM EDT,TOR,ATL,+100,-130,4.5,4.5
2024-09-07,8:40 PM EDT,SF,SD,-125,-105,3.5,3.5
2024-09-07,9:10 PM EDT,CLE,LAD,+145,-179,9.5,9.5
2024-09-08,12:05 PM EDT,TB,BAL,+100,-130,1.5,1.5
2024-09-08,1:35 PM EDT,CHW,BOS,-130,+100,5.5,5.5
2024-09-08,1:35 PM EDT,WAS,PIT,+100,-130,4.5,4.5
2024-09-08,1:35 PM EDT,TOR,ATL,-105,-125,4,4
2024-09-08,1:40 PM EDT,CIN,NYM,-105,-125,4.5,4.5
2024-09-08,1:40 PM EDT,PHI,MIA,-125,-105,4.5,4.5
2024-09-08,2:10 PM EDT,MIN,KC,-115,-115,4.5,4.5
2024-09-08,2:10 PM EDT,COL,MIL,-125,-105,4,4
2024-09-08,2:15 PM EDT,SEA,STL,-105,-125,4,4
2024-09-08,2:20 PM EDT,NYY,CHC,-130,+100,4.5,4.5
2024-09-08,2:35 PM EDT,LAA,TEX,-105,-125,4.5,4.5
